sales_rep,product_name,revenue_ytd,units_ytd,txn_count
2.0,BEET ROOT RED 60SG,5783.159999999998,358,97
2.0,BEETS-4-CARDIO,39.98,2,1
2.0,BEETS 4 CARDIO PEAK PERFORMANCE 60SG,2455.1699999999996,152,71
2.0,BERBERINE BODY+FAT BURNER,0,0,1
2.0,BIOTIN 6000,36.78,2,1
2.0,Biotin-6000 Strength & Protection 60ct,123.64,7,3
2.0,BIOTIN 6000 STRENGTH & PROTECTION 60SG,2437.59,170,63
2.0,BLOAT AWAY 60SG,1871.4699999999998,133,64
2.0,Blood Sugar Balance Berberine-Body+Fat Burner 56ct,242.32,10,3
2.0,BLOOD SUGAR BALANCE BERBERINE BODY+FAT BURNER 56SG,9343.410000000005,499,145
2.0,Blood Sugar Balance Berberine + Fat Burner,40.78,2,1
2.0,BODY FAT DIET SYSTEM SIX RED 72SG,1485.3100000000002,84,39
2.0,BRAIN AWAKE,17.59,1,1
2.0,Brain Awake 60ct,84,5,2
2.0,BRAIN AWAKE 60SG,3144.3499999999995,222,90
2.0,BRAIN AWAKE RED,47.97,3,1
2.0,BRAIN AWAKE RED 60SG,2775.050000000001,217,78
2.0,CARB BLOCKER MAX STRENGTH,95.94,6,1
2.0,CBD 1000mg Peppermint,225.22,7,2
2.0,CBD 1000mg Unflavored,119.65,4,1
2.0,CBD + 15mg,51.18,2,1
2.0,CBD 15MG,102.36,4,1
2.0,CBD 15MG 60SG,4164.760000000001,200,74
2.0,CBD 15 MG + MELATONIN LEMON LIME 30GUMMY,2820.25,108,39
2.0,CBD 15 MG MIXED BERRY 30GUMMY,1009.6100000000001,42,13
2.0,CBD 15 MG MIXED BERRY 30GUMMY ##V,655.12,30,6
2.0,CBD 2000mg Peppermint,187.65,4,1
2.0,CBD 2000mg Unflavored,187.65,4,1
2.0,CBD 30mg,141.41,4,1
2.0,CBD 30MG,249.54,6,2
2.0,CBD 30MG 60SG,8712.72,268,93
2.0,CBD 30 MG RASPBERRY RIPPLE 30GUMMY,6650.149999999998,258,72
2.0,CBD 30 mg ##V,1079.68,32,11
2.0,CBD 50mg,443.93,8,2
2.0,CBD 50MG 60SG,11311.78,234,80
2.0,CBD + 50mg Per Soft-Gel 60ct,0,1,1
2.0,CBD+ASHWAGANDHA,79.96000000000001,4,1
2.0,CBD + ASHWAGANDHA 60SG,2487.19,153,40
2.0,CBD BALM 1000MG 2OZ,1320.73,37,14
2.0,CBD BALM + ARNICA 1000MG CBD 2OZ,2625.22,70,36
2.0,CBD BALM + LEMONGRASS 1000MG 2OZ,798.8399999999999,21,14
2.0,CBD BALM + MENTHOL 1000MG CBD 2OZ,827.5999999999999,22,9
2.0,CBD CREAM + ARNICA 1000MG CBD 3.3OZ,3591.99,96,48
2.0,CBD Cream + Menthol 1000mg,188.68,4,1
2.0,CBD CREAM + MENTHOL 1000MG CBD 3.3OZ,1527.63,41,22
2.0,CBD+CURCUMIN XTRA STRNGTH,0,0,2
2.0,CBD DOUBLE POTENCY 30MG,127.92,8,5
2.0,CBD EXTRA STRENGTH+SLEEP,185.52,8,2
2.0,CBD GEL + ARNICA 1000MG CBD 3.3OZ,912.9599999999999,24,12
2.0,CBD GUMMY RASPBERRY 30MG,307.89,11,4
2.0,CBD + MELATONIN 60SG,989.5799999999999,68,25
2.0,CBD OIL 1000MG PEPPERMINT,281.52,8,2
2.0,CBD OIL 1000MG PEPPERMINT 1OZ,3475.0099999999998,121,47
2.0,CBD OIL 1000MG UNFLAVORED,422.28,12,3
2.0,CBD OIL 1000MG UNFLAVORED 1OZ,12150.829999999998,435,122
2.0,CBD OIL 2000MG PEPPERMINT 2OZ,6322.580000000002,141,55
2.0,CBD OIL 2000MG PEPPRMNT,441.52,8,2
2.0,CBD OIL 2000MG UNFLAVORED,441.52,8,2
2.0,CBD OIL 2000MG UNFLAVORED 2OZ,5424.08,120,46
2.0,CBD OIL 250 MG UNFLAVORED,158.29000000000002,11,3
2.0,CBD OIL 250MG UNFLAVORED 1OZ,4160.65,363,105
2.0,CBD OIL 250MG UNFLAVORED 1OZ ##V,47.2,4,3
2.0,CBD+POWER TO SLEEP,0,0,1
2.0,CBD + POWER TO SLEEP 60SG,1711.76,114,28
2.0,CBD + STRESS DEFY 84SG ##V,45.9,2,2
2.0,CBD+TURMERIC,185.52,8,4
2.0,CBD + TURMERIC 60SG,2947.2599999999993,155,51
2.0,CBD+TURMERIC XTRA STRNGTH,0,0,4
2.0,C.L.A. LEAN BODY FAT REDUCTION 80SG,1523.8899999999999,117,55
2.0,CLA LEAN FAT REDUCTION,0,0,1
2.0,CLEANSE&FLUSH WEIGHT LOSS,15.99,1,1
2.0,COLLAGEN BEAUTY 80CAP,528.75,58,40
2.0,COQ10 RED 60SG,1988.1799999999998,100,39
2.0,D3 & K2 COMPLEX HI-PO,172.68,12,4
2.0,Daily Gentle Cleanse 60ct,15.06,1,1
2.0,DAILY GENTLE CLEANSE 60SG,1843.8400000000006,142,57
2.0,DAILY MULTI TESTOSTERONE UP BOOSTER FOR MEN 60SG,3057.7299999999996,158,75
2.0,DEEP TISSUE COLLAGEN PURE 80SG,2240.2799999999993,141,56
2.0,DOUBLE POTENCY 5 HTP EXTRA 60SG,3057.289999999999,238,97
2.0,DOUBLE POTENCY CBD 30MG VALUE SIZE 90SG,6822.58,153,60
2.0,DOUBLE POTENCY FISH OIL PURE 60SG,640.8700000000001,49,15
2.0,DOUBLE POTENCY FISH OIL PURE 60SG ##V,317.72,31,9
2.0,Double Potency Ginkgo Biloba,59.97,3,1
2.0,DOUBLE POTENCY GINKGO BILOBA 60SG,3512.8499999999995,221,86
2.0,DOUBLE POTENCY ONE PER DAY CBD 30MG 15SG,2284.830000000001,176,78
2.0,DOUBLE POTENCY ONE PER DAY CBD 30MG 15SG ##V,1348.29,103,8
2.0,DUAL ACTION FAT BURNER RED 75SG,409.78000000000003,25,16
2.0,DUAL ACTION TESTOSTERONE UP PROSTATE DEFENSE 60SG,2523.6800000000003,99,33
2.0,EMPTY UNIQUE BLUE FLOOR STAND 12PC,0,7,7
2.0,EMPTY UNIVERSAL GREEN FLOOR STAND GLP1 12PC,0,10,10
2.0,EMPTY UNIVSL GREEN FLOOR STAND DISPLAY (Q3) 24PC,0,11,11
2.0,ENERGY & ENDURANCE TESTOSTERONE UP MEN 40+ 60SG,7176.900000000001,322,131
2.0,ESTROPAUSE MENOPAUSE,127.92,8,2
2.0,ESTROPAUSE MENOPAUSE SUPPORT 80SG,2166.180000000001,168,69
2.0,EXTRA ENERGY THERMO FUEL MAX FAT BURNER 100SG,1313.1799999999998,73,26
2.0,EXTRA STRENGTH ASHWAGANDHA 60SG,6862.690000000001,449,149
2.0,Extra Strength CBD 50mg 90ct Value Size 400cc,0,2,1
2.0,EXTRA STRENGTH CBD 50MG VALUE SIZE 90SG ,11852.89,184,63
2.0,EXTRA STRENGTH CBD + POWER TO SLEEP 60SG,19.02,1,1
2.0,EXTRA STRENGTH COLON FLUSH 60SG,1909.2500000000007,150,61
2.0,EXTRA STRENGTH ONE PER DAY CBD 50MG 15SG,1810.7099999999996,111,40
2.0,EXTRA STRENGTH ONE PER DAY CBD 50MG 15SG ##V,1163.81,71,6
2.0,EXTRA STRENGTH TESTOSTERONE UP PRO GROWTH 60SG,3289.5099999999993,145,57
2.0,EXTRA STRENGTH TESTOSTERONE UP X2 60SG,1793.65,69,30
2.0,FEMALE BALANCE KSM-66 60CAP,2267.0000000000005,124,46
2.0,FORSKOLIN FAT LOSS DIET 60SG,651.5600000000002,44,25
2.0,FORSKOLIN LIPO STIMULATOR,18.39,1,1
2.0,GARCINIA HCA FAT REDUCTION DIET 90SG,656.5899999999999,45,24
2.0,GINKGO MAX FOCUS & MEMORY,47.97,3,2
2.0,GINKGO SMART MAX FOCUS & MEMORY 120SG,6621.380000000003,293,125
2.0,Ginkgo Smart Maximum Focus & Memory 60ct,148.26,10,4
2.0,GINKGO SMART MAXIMUM FOCUS & MEMORY 60SG,6396.4299999999985,507,199
2.0,GINZA PLUS ENDURANCE VITALITY BALANCE 75SG,85.69999999999999,8,3
2.0,GLUTEN & DAIRY DIGESTIVE AID 50SG,39.33,3,2
2.0,GOOD MOOD SLEEP PM 54SG,2243.6900000000005,172,78
2.0,Green Tea Fat Metabolizer,39.98,2,1
2.0,Green Tea Fat Metabolizer 150ct VALUE SIZE,110,3,2
2.0,GREEN TEA FAT METABOLIZER 75SG,793.4,49,22
2.0,GREEN TEA FAT METABOLIZER VALUE 150SG,225.64,8,8
2.0,GUT TO BRAIN HUNGER CONTROL 60SG,3236.870000000001,162,59
2.0,HAIR FOLLICLE STIMULATOR,119.94999999999999,5,2
2.0,HAIR FOLLICLE STIMULATOR 60SG,1141.18,60,31
2.0,HAIR & NAILS LONG+STRONG,47.97,3,2
2.0,HEALTHY BRAIN 24HR FOCUS,47.98,2,5
2.0,HEALTHY BRAIN ALA 60CAPS,293.15000000000003,16,9
2.0,HEALTHY BRAIN ALA&BACOPA,47.98,2,2
2.0,Healthy Brain All Day Focus,147.53,7,2
2.0,HEALTHY BRAIN ALL DAY FOCUS 60SG,2729.37,141,63
2.0,HEALTHY FLOW SAW PALMETTO,46.38,2,1
2.0,HEALTHY FLOW SAW PALMETTO 60SG,2837.3299999999995,155,47
2.0,HEALTHY TRACT PREBIOTIC 60SG,720.51,59,17
2.0,HEALTHY TRACT PREBIOTIC 60SG ##V,248.32,22,8
2.0,HIGH POTENCY D3 & K2 COMPLEX 60SG,18314.289999999997,1596,377
2.0,High Potency Mega D3 K2 Turmeric Extract,205.05,15,6
2.0,IMMUNO-SHIELD ALL SEASON,117.53,7,3
2.0,Immuno Shield All Season Wellness,93.18,6,2
2.0,IMMUNO SHIELD ALL SEASON WELLNESS 100SG,1440.4699999999998,109,53
2.0,IMMUNO-SHIELD W/ SAMBUCUS ELDERBERRY 60SG,1075.3999999999999,95,41
2.0,Inflamma Less,124.26,6,2
2.0,INFLAMMA LESS 80SG,4516.779999999997,247,98
2.0,INHOLTRA LUBRI-JOINT 120C,711.6800000000001,32,24
2.0,KETO-KARMA BURN FAT RED,39.98,2,2
2.0,KETO KARMA BURN FAT RED 72SG,379.61,25,10
2.0,KIDNEY & LIVER SUPER CLNS,59.97,3,2
2.0,L Arginine + Horny Goat Weed,50.97,3,1
2.0,L-ARGININE + HORNY GOAT WEED 72SG,3377.71,212,92
2.0,L-CITRULLINE + L ARGININE 60SG,2904.2300000000005,229,97
2.0,LIBIDO-MAX FOR ACTIVE MEN,17.59,1,1
2.0,LIBIDO MAX FOR ACTIVE MEN 60SG,5604.699999999999,398,171
2.0,Liver Detox & Blood Refresh,238.88,13,4
2.0,LIVER DETOX&BLOOD REFRESH,0,0,1
2.0,LIVER DETOX & BLOOD REFRESH 60SG,5805.879999999998,364,132
2.0,LIVING GREEN MULTI FOR MEN 90SG,2101.3199999999993,112,49
2.0,LIVING GREEN MULTI FOR MEN VALUE 120SG,5293.879999999999,222,84
2.0,LIVING GREEN MULTI FOR WOMEN 90SG,2964.229999999999,158,58
2.0,LIVING GREEN MULTI FOR WOMEN VALUE SIZE 120SG,3743.349999999999,156,61
2.0,LIVING GREEN MULTI MEN,247.11,9,4
2.0,LIVING GREEN MULTI WOMEN,29.59,1,1
2.0,Living Green Women's Multi,78.85000000000001,4,1
2.0,LONGER STRONGER HAIR&NAIL,27.99,1,1
2.0,LONGER STRONGER HAIR & NAILS 60SG,5270.09,410,156
2.0,LONGER STRONGER HAIR & NAILS VALUE SIZE 120SG,4709.88,207,94
2.0,Longer Stroniger Hair & Nails,47.97,3,1
2.0,LONGJACK EXTR+POTENCY WOOD PRIMAL MALE 60CAPS,634.3,46,16
2.0,LOVE MY LEGS VEIN + CIRCULATION 60SG,2161.89,116,58
2.0,Maca Root and Ashwagandha 75ct,60.96,3,1
2.0,MACA ROOT AND ASHWAGANDHA 75SG,5167.72,326,123
2.0,MACA ROOT & ASHWAGANDHA,0,0,2
2.0,MACA ROOT + ASHWAGANDHA 42GUMMIES,244.32,32,18
2.0,MAG + MILK THISTLE&TURMRC,43.18,2,1
2.0,MAGNESIUM+ASHWAGANDHA X3,70.36,4,1
2.0,MAGNESIUM + BEETS & COQ10 60CAP,882.3399999999999,102,56
2.0,MAGNESIUM + MILK THISTLE & TURMERIC 60CAP,739.64,96,54
2.0,MAGNESIUM + WHOLE-BODY BALANCE 30GUMMIES,183.2,32,18
2.0,Maximum Strength 3-in-1 Carb Blocker 75ct,16,1,1
2.0,MEGA B12 ONE PER DAY 60SG,6986.940000000001,548,195
2.0,MEGA B-COMPLEX ADV ABSORB,115.12,8,4
2.0,Mental Clarity Information Retention,39.98,2,2
2.0,Mental Clarity Information Retention 60ct,32,2,1
2.0,MENTAL CLARITY INFORMATION RETENTION 60SG,1324.8699999999997,84,42
2.0,MIGHTY MORINGA,63.96,4,2
2.0,MIGHTY MORINGA 60SG,14584.640000000001,1135,286
2.0,MILK THISTLE LIVER CLEANSE 60T,1931.5199999999998,134,52
2.0,Milk Thistle Liver Detox,31.26,2,1
2.0,MILK THISTLE LIVER DETOX,367.80000000000007,20,5
2.0,MILK THISTLE LIVER DETOX 30GUMMIES,244.32,32,18
2.0,Milk Thistle Liver Detox 60ct,128.14,7,1
2.0,MILK THISTLE LIVER DETOX 60SG,10504.579999999993,723,229
2.0,MILK THISTLE TRIPLE DETOX 60SG,326.84,60,34
2.0,MULTI HERB COLON CLEANSE ECONOMY SIZE 275SG,438.28000000000003,26,13
2.0,MULTI-HERB DIGEST & DETOX 275T,86.06,5,3
2.0,MULTI-TESTOSTERONE BOOSTR,215.91,9,3
2.0,Next Level Steel Libido X2 75ct,43,2,1
2.0,NEXT LEVEL STEEL LIBIDO X2 MACA & L ARGININE 75SG,4664.35,243,108
2.0,NITRIC OXIDE POWER,0,0,1
2.0,Nitric Oxide Pre Sport,15.63,1,1
2.0,NITRIC OXIDE PRESPORT,110.34,6,1
2.0,Nitric Oxide Pre Sport 60ct,216.44,12,4
2.0,NITRIC OXIDE PRE-SPORT 60SG,9920.279999999992,679,238
2.0,One Per Day Mega B12,79.95,5,2
2.0,One-Per-Day Mega B-12 60ct,226.76999999999998,17,6
2.0,Only One Liquid Gel Multi with Iron,35.18,2,2
2.0,Only One Liquid Gel Multi without Iron,17.59,1,1
2.0,ONLY ONE MULTI NO IRON,70.36,4,1
2.0,ONLY ONE MULTI W/ IRON,52.77,3,1
2.0,ONLY ONE MULTI WITH IRON 60SG,2711.7299999999996,189,86
2.0,ONLY ONE MULTI WITHOUT IRON 60SG,3682.62,257,91
2.0,POWER MALE HORNY GOAT WEED W/OUT BOOSTER 60SG,2701.76,210,100
2.0,Power to Sleep,99.94000000000001,7,2
2.0,POWER TO SLEEP MAGNESIUM PM+FLOWER 60CAP,1927.7400000000002,214,83
2.0,POWER TO SLEEP PM,127.92,8,2
2.0,POWER TO SLEEP PM 60SG,7358.21,575,194
2.0,POWER TO SLEEP PM 6MG,83.95,5,2
2.0,POWER TO SLEEP PM 6MG MELATONIN 60SG,3407.119999999999,252,98
2.0,POWER TO SLEEP PM MAGNES,175.89,11,3
2.0,POWER TO SLEEP PM MELATONIN FREE 50SG,2079.8199999999997,154,60
2.0,POWER TO SLEEP PM VALUE SIZE 120SG,7617.549999999998,319,109
2.0,Pro-Active Male Prosta-Strong Healthy Urinary Flow 90ct,85.38,3,1
2.0,PROACTIVE NITRIC OXIDE PWR BLOOD FLW BOOSTER 60SG,7937.75,564,187
2.0,PROSTA-STRONG,160.77,3,1
2.0,PROSTA STRONG 90SG,11820.22999999999,532,209
2.0,Prosta Strong Red,164.32999999999998,7,4
2.0,PROSTA STRONG RED 80SG,7202.5599999999995,373,133
2.0,PROSTA STRONG VALUE SIZE 180SG,10180.329999999998,236,99
2.0,Pure Defense Mushroom 8 Immune Support,31.26,2,1
2.0,PURE DEFENSE MUSHROOM 8 IMMUNE SUPPORT 60SG,1009.44,67,30
2.0,PWR MALE HORNY GOAT WEED,31.98,2,1
2.0,QUICK ENERGY RED MULTI 72SG,1811.56,104,37
2.0,RAPID-ACTING TESTOSTERONE UP THERMO BURN-MAX 60CAP,1559.6499999999999,75,37
2.0,RESPIRATORY CLEANSE & DEFENSE 60T,4711.4,475,104
2.0,Respiratory Support & Defense 60ct,764.6800000000001,72,7
2.0,SENSUAL WOMAN ENDURANCE STRESS LIBIDO 60SG,1789.4200000000003,101,41
2.0,SHATAVARI ROSE MIND & BODY FOR WOMEN 60CAPS,583.4200000000001,41,22
2.0,SLEEP FIT PM FAT BURNER 60CAPS,2404.3199999999997,148,66
2.0,STEEL LIBIDO FOR MEN 75SG,2686.0899999999992,168,65
2.0,STEEL LIBIDO FOR MEN VALUE SIZE 150SG,1421.5800000000002,47,22
2.0,Steel Libido for Women,59.97,3,1
2.0,STEEL LIBIDO FOR WOMEN 48SG,1544.3200000000002,119,44
2.0,STEEL LIBIDO FOR WOMEN 75SG,2068.5099999999998,128,52
2.0,STEEL LIBIDO MAX3 + NITRIC OXIDE BOOSTER 75SG,178.56,9,4
2.0,STEEL LIBIDO MAX3 + NITRIC OXIDE BOOSTER 75SG ##V,19.02,1,1
2.0,STEEL LIBIDO PEAK TESTOSTERONE 75SG,3667.6799999999985,228,100
2.0,STEEL LIBIDO PINK FOR WOMEN 60SG,2127.49,114,40
2.0,Steel Libido RED,69.97,3,2
2.0,STEEL-LIBIDO RED,159.92000000000002,8,3
2.0,STEEL LIBIDO RED 75SG,7998.629999999999,507,209
2.0,STEEL LIBIDO RED VALUE SIZE 150SG,7861.24,271,126
2.0,STORED FAT BELLY BURNER,0,0,1
2.0,STORED FAT BELLY BURNER 60SG,5050.92,436,163
2.0,STORED FAT BELLY BURNER PLUS CALORIE BURN GP 40SG,2458.35,180,68
2.0,STORED FAT BELLY BURNER VALUE SIZE 100SG,2965.7499999999995,152,51
2.0,STRESS DEFY BALANCED RELAXED CALM 84SG,1722.2299999999998,85,39
2.0,"STRESS-DEFY BALANCED, RELAXED, FOCUSED 30GUMMIES",257.43,34,20
2.0,STRESS DEFY SLEEP PM 50SG,1668.3899999999999,89,48
2.0,SUNNY MOOD WITH 5 HTP 80SG,1759.19,103,39
2.0,SUNNY MOOD WITH RHODIOLA 75SG,2932.860000000001,165,89
2.0,Super Cleanse 100ct,661.3,62,22
2.0,SUPER CLEANSE 100T,2916.260000000001,280,96
2.0,Super Cleanse 200ct ECONOMY SIZE,191.32,13,4
2.0,SUPER CLEANSE 200T,4115.789999999999,271,102
2.0,TESTOSTERONE EXTRA FAT BURNER 60SG,4199.02,236,104
2.0,TESTOSTERONE MEGA BOOST RED 56SG,2129.2900000000004,122,65
2.0,TESTOSTERONE MEGA BOOST RED 68SG,6681.76,300,135
2.0,Testosterone Up,76.77,3,1
2.0,TESTOSTERONE UP,25.59,1,1
2.0,TESTOSTERONE UP 60SG,2564.810000000001,125,55
2.0,TESTOSTERONE UP-OVER 40,27.99,1,2
2.0,TESTOSTERONE UP PEAK PERFORMANCE 30GUMMIES,244.32,32,18
2.0,Testosterone Up RED,319.32000000000005,13,5
2.0,TESTOSTERONE UP RED 32SG,1255.2000000000003,97,48
2.0,TESTOSTERONE UP RED 60SG,5066.110000000001,240,94
2.0,TESTOSTERONE UP RED VALUE SIZE 100SG,5151.68,149,79
2.0,Testosterone Up Strength & Size 60ct,76,3,2
2.0,TESTOSTERONE UP STRENGTH & SIZE 60SG,3390.1300000000006,152,66
2.0,TESTOSTERONE UP VALUE SIZE 120SG,834.5200000000001,23,16
2.0,TESTOSTERONE XTRA FAT BRN,95.96,4,1
2.0,THERMO BURN STUBBORN FAT METABOLIZER 60SG,2612.2399999999993,162,78
2.0,Triple Boost Caffeine Free Energy,46.89,3,1
2.0,TRIPLE BOOST CAFFEINE FREE ENERGY 75SG,489.35999999999996,33,18
2.0,Triple Diet Fat Reduction Max Accelerator 72ct,88.56,5,3
2.0,TRIPLE DIET FAT REDUCTION MAX ACCELERATOR 72SG,2542.53,184,88
2.0,TRIPLE SOURCE MAGNESIUM + ASHWAGANDHA 60SG,5435.229999999999,387,183
2.0,TRIPLE TEA FAT BURNER 75SG,401.59999999999997,26,11
2.0,TURBO-ENERGY LIBIDO-MAX RED 72CAP,596.02,94,52
2.0,"TYPE I, II & III COLLAGEN PEPTIDES+ASTAX 60SG",668.32,40,20
2.0,ULTIMATE CLEANSE 120+120T,3927.4300000000003,198,77
2.0,Ultimate Cleanse (2 Part Program),49,2,1
2.0,Urgent Rescue Mega Vita-C 60ct,92.76,6,1
2.0,URINARY CLEANSE & FLUSH 60C,1405.72,143,52
2.0,Urinary Flush & Support 60ct,102.97999999999999,10,3
2.0,VISION SHARP EYE HEALTH,79.96000000000001,4,1
2.0,Vision Sharp Multi-Nutrient Eye Health 42ct,36,2,1
2.0,VISION SHARP MULTI NUTRIENT EYE HEALTH 42SG,4267.32,262,95
2.0,VITA C PLUS URGENT RESCUE,63.96,4,2
2.0,VITA C PLUS URGENT RESCUE 60SG,2926.7500000000005,233,84
2.0,VITALITY & RECOVERY TESTOSTERONE UP MEN 60+ 60SG,1191.4899999999998,52,29
2.0,VO2 MAX PERFORMANCE FAT BURNER 60SG,1906.03,99,36
2.0,WEEKEND COLON FLUSH 16SG,5.25,1,1
2.0,WHOLE BODY TURMERIC + CURCUMIN C3 COMPLEX 60SG,3978,307,108
2.0,WHOLE BODY TURMERIC+ VALUE SIZE 120SG,6895.200000000001,356,132
2.0,Women's 73 Nutrient Multi,44.97,3,1
2.0,WOMEN'S 73 NUTRIENT MULTI 60SG,598.9199999999998,48,38
2.0,Yohimbe Plus Maximum Enhancement,67.97,4,1
2.0,YOHIMBE PLUS MAXIMUM PERFORMANCE 100SG,2015.3599999999997,126,57
22.0,3IN1 JOINT FORMULA 90SG,66.93,3,1
22.0,Advanced Absorption Mega B-Complex 60ct,117,8,1
22.0,DUAL ACTION FAT BURNER RED 75SG,17.99,1,1
22.0,ESTROPAUSE MENOPAUSE SUPPORT 80SG,43.17,3,1
22.0,Extra Strength Ashwagandha 60ct,117,6,1
22.0,GREEN TEA FAT METABOLIZER 75SG,53.97,3,1
22.0,HEALTHY FLOW SAW PALMETTO 60SG,62.61,3,1
22.0,INFLAMMA LESS 80SG,60.45,3,1
22.0,L-ARGININE + HORNY GOAT WEED 72SG,215.89,12,1
22.0,L-CITRULLINE + L ARGININE 60SG,172.69,12,1
22.0,LIBIDO MAX FOR ACTIVE MEN 60SG,47.49,3,1
22.0,LONGJACK EXTR+POTENCY WOOD PRIMAL MALE 60CAPS,189.98,12,2
22.0,MAGNESIUM + BEETS & COQ10 60CAP,58.29,3,1
22.0,NEXT LEVEL STEEL LIBIDO X2 MACA & L ARGININE 75SG,194.32,9,2
22.0,Prosta-Strong RED 80ct,107.94,6,2
22.0,STEEL LIBIDO RED 75SG,107.95,6,1
22.0,Testosterone UP 60ct,19.19,1,1
22.0,URINARY CLEANSE & FLUSH 60C,32.37,3,1
22.0,WEEKEND COLON FLUSH 16SG,19.41,3,1
24.0,Super Cleanse 200ct ECONOMY SIZE,13.94,1,1
27.0,10-DAY ACAI BERRY SUPER CLEANSE 60SG,170.14,13,4
27.0,10-DAY ACAI SUPER CLEANSE,31.98,2,2
27.0,15 Day Weight Loss Cleanse,437.87,38,16
27.0,15DAY WEIGHT LOSS CLENSE & FLS 60T,3055.0399999999995,301,96
27.0,15DAY WEIGHT LOSS&FLUSH,695.4200000000001,60,25
27.0,15-Day Weight Loss Support Cleanse & Flush 60ct,1235.72,111,30
27.0,2 in 1 Cleanse & Flush Weight Loss Support,181.8,15,8
27.0,2-IN-1 Cleanse & Flush Weight Loss Support 60ct,31.98,2,1
27.0,2IN1 CLEANSE & FLUSH WEIGHT LOSS SUPPORT 60SG,2193.87,161,74
27.0,2 in 1 Kidney & Liver Super Cleanse,1585.1800000000003,106,38
27.0,2-IN-1 Kidney & Liver Super Cleanse 60ct,1004.3299999999999,69,24
27.0,2IN1 KIDNEY & LIVER SUPER CLEANSE 60SG,17499.039999999994,1150,480
27.0,3IN1 CARB BLOCKER MAXIMUM STRENGTH 75SG,4955.950000000001,436,169
27.0,3IN1 CARB BLOCKER MAX STRENGTH VALUE SIZE 150SG,2252.87,99,36
27.0,3 in 1 Joint Formula,1197.82,54,21
27.0,3IN1 JOINT FORMULA,1908.83,81,41
27.0,3IN1 JOINT FORMULA 60SG,1073.4,54,19
27.0,3-in-1 Joint Formula 90ct,615.77,33,14
27.0,3IN1 JOINT FORMULA 90SG,10545.179999999998,518,181
27.0,5-HTP XTRA DOUBLE POTENCY,367.77,23,12
27.0,7DAY ULTIMAT CLEANS 2PART 1KIT,3423.91,334,145
27.0,7 Day Ultimate Cleanse,599.72,52,22
27.0,ACTIVE CLEANSE PROBIOTIC,827.55,45,8
27.0,ACTIVE ENERGY MAGNUM MACA,0,0,1
27.0,Advanced Absorption Mega B Complex,1079.37,95,42
27.0,Advanced Absorption Mega B-Complex 60ct,226.58999999999997,21,15
27.0,ADVANCED ABSORPTION MEGA B COMPLEX 60SG,13866.689999999997,1231,477
27.0,ALLERPURE HISTAMINE CLEAR,287.90999999999997,9,5
27.0,ALLER-PURE HISTAMINE CLEAR 54SG,1464.8000000000002,55,24
27.0,Aloe & Triphala Active Cleanse & Probiotics,81.29,7,2
27.0,ALOE & TRIPHALA ACTIVE CLEANSE & PROBIOTICS 60SG,947.6100000000001,61,31
27.0,ANTI-GAS DIGESTIVE ENZYME,367.79999999999995,24,13
27.0,Anti Gas Digestive Enzymes,263.34999999999997,18,6
27.0,ANTI-GAS DIGESTIVE ENZYMES 45SG,327.34,21,13
27.0,APPLE CIDER VINEGAR + METABOLISM 40GUMMIES,1313.85,217,113
27.0,APPLE CV+METABOLISM GUMMY,23.98,4,2
27.0,Ashwagandha Extra Strength Mind Body,536.71,34,14
27.0,ASHWAGANDHA HEALTHY BRAIN MOOD & STRESS60CAPS,1208.3400000000001,268,197
27.0,ASHWAGANDHA MOOD & STRESS,287.88,12,5
27.0,ASHWAGANDHA XTRA STRENGTH,1017.07,55,22
27.0,B-12 QUICK RELEASE EXTRA,447.72,32,17
27.0,Beet Root RED,1150.98,68,27
27.0,BEET ROOT RED,1679.1600000000005,84,34
27.0,Beet Root RED 60ct,914.3899999999999,61,13
27.0,BEET ROOT RED 60SG,9442.829999999994,579,225
27.0,BEETS-4-CARDIO,459.77,23,7
27.0,BEETS 4 CARDIO PEAK PERFORMANCE 60SG,3118.14,200,100
27.0,BELLY BURNER+CALORIE BURN,211.07999999999998,12,6
27.0,BELLY BURNER STORED FAT,1032.92,74,48
27.0,BERBERINE BODY+FAT BURNER,743.69,31,15
27.0,BIOTIN 6000,570.0899999999999,33,12
27.0,Biotin 6000 Strength & Protection,133.69,10,4
27.0,BIOTIN 6000 STRENGTH & PROTECTION 60SG,2595.330000000001,177,79
27.0,Bloat Away,133.15,10,4
27.0,BLOAT-AWAY,668.4200000000001,38,18
27.0,Bloat-Away 60ct,316.56,24,1
27.0,BLOAT AWAY 60SG,1677.84,123,55
27.0,Blood Sugar Balance Berberine-Body+Fat Burner 56ct,302.07,15,6
27.0,BLOOD SUGAR BALANCE BERBERINE BODY+FAT BURNER 56SG,13890.810000000005,737,231
27.0,Blood Sugar Balance Berberine + Fat Burner,704.3299999999999,37,14
27.0,BODYFAT DIET SYSTEM-6 RED,172.71999999999997,8,5
27.0,Body Fat-Diet System-Six RED 72ct,43.9,2,1
27.0,BODY FAT DIET SYSTEM SIX RED 72SG,1930.78,105,26
27.0,Brain Awake,189.97,12,5
27.0,BRAIN AWAKE,386.98,22,8
27.0,Brain Awake 60ct,308.58,21,4
27.0,BRAIN AWAKE 60SG,6282.750000000001,432,165
27.0,BRAIN AWAKE MAX3 + NITRIC OXIDE BOOSTER 60SG,32,2,1
